,사용일,호선,역명,sta_no,상하선,time,count
620,평일,2,구의,213,2,05,404.80000000000007
621,평일,2,구의,213,2,06,326.40000000000003
622,평일,2,구의,213,2,07,793.5999999999999
623,평일,2,구의,213,2,08,793.6
624,평일,2,구의,213,2,09,470.4
625,평일,2,구의,213,2,10,364.0
626,평일,2,구의,213,2,11,507.99999999999994
627,평일,2,구의,213,2,12,533.6
628,평일,2,구의,213,2,13,514.4
629,평일,2,구의,213,2,14,502.40000000000003
630,평일,2,구의,213,2,15,572.0
631,평일,2,구의,213,2,16,611.2
632,평일,2,구의,213,2,17,692.8
633,평일,2,구의,213,2,18,864.0
634,평일,2,구의,213,2,19,676.8000000000001
635,평일,2,구의,213,2,20,550.4000000000001
636,평일,2,구의,213,2,21,625.5999999999999
637,평일,2,구의,213,2,22,686.4000000000001
638,평일,2,구의,213,2,23,359.2
639,평일,2,구의,213,2,24,113.6
640,평일,2,낙성대,227,1,05,430.3999999999999
641,평일,2,낙성대,227,1,06,301.6
642,평일,2,낙성대,227,1,07,485.59999999999997
643,평일,2,낙성대,227,1,08,716.0
644,평일,2,낙성대,227,1,09,453.59999999999997
645,평일,2,낙성대,227,1,10,426.4
646,평일,2,낙성대,227,1,11,510.4
647,평일,2,낙성대,227,1,12,610.4000000000001
648,평일,2,낙성대,227,1,13,756.0
649,평일,2,낙성대,227,1,14,846.3999999999999
650,평일,2,낙성대,227,1,15,1065.6
651,평일,2,낙성대,227,1,16,1214.4
652,평일,2,낙성대,227,1,17,1473.6000000000001
653,평일,2,낙성대,227,1,18,1844.0
654,평일,2,낙성대,227,1,19,1415.2
655,평일,2,낙성대,227,1,20,1064.8
656,평일,2,낙성대,227,1,21,1448.0
657,평일,2,낙성대,227,1,22,1716.0
658,평일,2,낙성대,227,1,23,959.2
659,평일,2,낙성대,227,1,24,474.40000000000003
660,평일,2,낙성대,227,2,05,1232.0
661,평일,2,낙성대,227,2,06,880.8
662,평일,2,낙성대,227,2,07,1711.1999999999998
663,평일,2,낙성대,227,2,08,2348.8
664,평일,2,낙성대,227,2,09,1496.0
665,평일,2,낙성대,227,2,10,1043.2
666,평일,2,낙성대,227,2,11,858.4
667,평일,2,낙성대,227,2,12,816.8
668,평일,2,낙성대,227,2,13,895.2
669,평일,2,낙성대,227,2,14,702.4000000000001
670,평일,2,낙성대,227,2,15,698.4000000000001
671,평일,2,낙성대,227,2,16,772.0
672,평일,2,낙성대,227,2,17,744.8
673,평일,2,낙성대,227,2,18,941.6
674,평일,2,낙성대,227,2,19,688.0
675,평일,2,낙성대,227,2,20,543.2
676,평일,2,낙성대,227,2,21,594.4
677,평일,2,낙성대,227,2,22,615.2
678,평일,2,낙성대,227,2,23,490.40000000000003
679,평일,2,낙성대,227,2,24,192.8
680,평일,2,당산,237,1,05,425.6
681,평일,2,당산,237,1,06,491.2
682,평일,2,당산,237,1,07,1052.0
683,평일,2,당산,237,1,08,1738.3999999999999
684,평일,2,당산,237,1,09,1040.8
685,평일,2,당산,237,1,10,822.4000000000001
686,평일,2,당산,237,1,11,790.4000000000001
687,평일,2,당산,237,1,12,804.0
688,평일,2,당산,237,1,13,819.2
689,평일,2,당산,237,1,14,713.6000000000001
690,평일,2,당산,237,1,15,653.5999999999999
691,평일,2,당산,237,1,16,732.0
692,평일,2,당산,237,1,17,780.8
693,평일,2,당산,237,1,18,1083.1999999999998
694,평일,2,당산,237,1,19,768.8000000000002
695,평일,2,당산,237,1,20,476.0
696,평일,2,당산,237,1,21,524.8
697,평일,2,당산,237,1,22,520.0
698,평일,2,당산,237,1,23,486.4
699,평일,2,당산,237,1,24,173.60000000000002
700,평일,2,당산,237,2,05,352.0
701,평일,2,당산,237,2,06,460.8
702,평일,2,당산,237,2,07,785.5999999999999
703,평일,2,당산,237,2,08,1024.8
704,평일,2,당산,237,2,09,425.59999999999997
705,평일,2,당산,237,2,10,383.20000000000005
706,평일,2,당산,237,2,11,438.40000000000003
707,평일,2,당산,237,2,12,479.20000000000005
708,평일,2,당산,237,2,13,576.0
709,평일,2,당산,237,2,14,562.4000000000001
710,평일,2,당산,237,2,15,625.5999999999999
711,평일,2,당산,237,2,16,764.8
712,평일,2,당산,237,2,17,956.0
713,평일,2,당산,237,2,18,1389.6
714,평일,2,당산,237,2,19,982.4000000000001
715,평일,2,당산,237,2,20,927.2
716,평일,2,당산,237,2,21,1053.6
717,평일,2,당산,237,2,22,1377.6
718,평일,2,당산,237,2,23,922.4000000000001
719,평일,2,당산,237,2,24,272.8
720,평일,2,대림,233,1,05,1537.6
721,평일,2,대림,233,1,06,827.2
722,평일,2,대림,233,1,07,1060.8
723,평일,2,대림,233,1,08,1398.4
724,평일,2,대림,233,1,09,746.4000000000001
725,평일,2,대림,233,1,10,512.0
726,평일,2,대림,233,1,11,537.5999999999999
727,평일,2,대림,233,1,12,724.8
728,평일,2,대림,233,1,13,757.5999999999999
729,평일,2,대림,233,1,14,779.1999999999999
730,평일,2,대림,233,1,15,824.8000000000002
731,평일,2,대림,233,1,16,976.8
732,평일,2,대림,233,1,17,1242.4
733,평일,2,대림,233,1,18,1399.2
734,평일,2,대림,233,1,19,941.6
735,평일,2,대림,233,1,20,630.4
736,평일,2,대림,233,1,21,743.2
737,평일,2,대림,233,1,22,880.0
738,평일,2,대림,233,1,23,548.0
739,평일,2,대림,233,1,24,180.0
740,평일,2,대림,233,2,05,553.6
741,평일,2,대림,233,2,06,501.6
742,평일,2,대림,233,2,07,868.8
743,평일,2,대림,233,2,08,1432.8
744,평일,2,대림,233,2,09,933.6
745,평일,2,대림,233,2,10,724.0
746,평일,2,대림,233,2,11,616.8
747,평일,2,대림,233,2,12,595.2
748,평일,2,대림,233,2,13,701.6
749,평일,2,대림,233,2,14,616.0
750,평일,2,대림,233,2,15,636.8
751,평일,2,대림,233,2,16,688.0
752,평일,2,대림,233,2,17,776.8
753,평일,2,대림,233,2,18,1186.4
754,평일,2,대림,233,2,19,1068.8
755,평일,2,대림,233,2,20,733.5999999999999
756,평일,2,대림,233,2,21,1048.8000000000002
757,평일,2,대림,233,2,22,977.6000000000001
758,평일,2,대림,233,2,23,931.2
759,평일,2,대림,233,2,24,421.6000000000001
760,평일,2,동대문역사문화공원,205,1,05,356.8
761,평일,2,동대문역사문화공원,205,1,06,372.0
762,평일,2,동대문역사문화공원,205,1,07,707.2
763,평일,2,동대문역사문화공원,205,1,08,1151.2
764,평일,2,동대문역사문화공원,205,1,09,644.0
765,평일,2,동대문역사문화공원,205,1,10,500.0
766,평일,2,동대문역사문화공원,205,1,11,621.6
767,평일,2,동대문역사문화공원,205,1,12,684.0
768,평일,2,동대문역사문화공원,205,1,13,768.8
769,평일,2,동대문역사문화공원,205,1,14,765.6
770,평일,2,동대문역사문화공원,205,1,15,817.6000000000001
771,평일,2,동대문역사문화공원,205,1,16,892.0
772,평일,2,동대문역사문화공원,205,1,17,990.4
773,평일,2,동대문역사문화공원,205,1,18,1268.8
774,평일,2,동대문역사문화공원,205,1,19,827.1999999999999
775,평일,2,동대문역사문화공원,205,1,20,522.4
776,평일,2,동대문역사문화공원,205,1,21,746.4000000000001
777,평일,2,동대문역사문화공원,205,1,22,804.0000000000001
778,평일,2,동대문역사문화공원,205,1,23,708.0
779,평일,2,동대문역사문화공원,205,1,24,179.2
780,평일,2,동대문역사문화공원,205,2,05,292.8
781,평일,2,동대문역사문화공원,205,2,06,385.6
782,평일,2,동대문역사문화공원,205,2,07,1022.4000000000001
783,평일,2,동대문역사문화공원,205,2,08,1227.2
784,평일,2,동대문역사문화공원,205,2,09,699.2
785,평일,2,동대문역사문화공원,205,2,10,531.2
786,평일,2,동대문역사문화공원,205,2,11,622.4000000000001
787,평일,2,동대문역사문화공원,205,2,12,596.8
788,평일,2,동대문역사문화공원,205,2,13,599.1999999999999
789,평일,2,동대문역사문화공원,205,2,14,580.8
790,평일,2,동대문역사문화공원,205,2,15,596.8
791,평일,2,동대문역사문화공원,205,2,16,564.8
792,평일,2,동대문역사문화공원,205,2,17,684.8000000000001
793,평일,2,동대문역사문화공원,205,2,18,944.0
794,평일,2,동대문역사문화공원,205,2,19,607.2
795,평일,2,동대문역사문화공원,205,2,20,549.6000000000001
796,평일,2,동대문역사문화공원,205,2,21,512.0
797,평일,2,동대문역사문화공원,205,2,22,667.2
798,평일,2,동대문역사문화공원,205,2,23,368.79999999999995
799,평일,2,동대문역사문화공원,205,2,24,136.0
800,평일,2,뚝섬,210,1,05,321.6
801,평일,2,뚝섬,210,1,06,320.80000000000007
802,평일,2,뚝섬,210,1,07,529.6
803,평일,2,뚝섬,210,1,08,900.0
804,평일,2,뚝섬,210,1,09,442.4
805,평일,2,뚝섬,210,1,10,310.4
806,평일,2,뚝섬,210,1,11,485.6
807,평일,2,뚝섬,210,1,12,517.6
808,평일,2,뚝섬,210,1,13,553.6
809,평일,2,뚝섬,210,1,14,576.0
810,평일,2,뚝섬,210,1,15,637.6
811,평일,2,뚝섬,210,1,16,693.6
812,평일,2,뚝섬,210,1,17,784.8
813,평일,2,뚝섬,210,1,18,948.0
814,평일,2,뚝섬,210,1,19,582.4
815,평일,2,뚝섬,210,1,20,355.20000000000005
816,평일,2,뚝섬,210,1,21,491.2
817,평일,2,뚝섬,210,1,22,574.4
818,평일,2,뚝섬,210,1,23,449.6
819,평일,2,뚝섬,210,1,24,153.6
820,평일,2,뚝섬,210,2,05,158.4
821,평일,2,뚝섬,210,2,06,243.2
822,평일,2,뚝섬,210,2,07,696.0
823,평일,2,뚝섬,210,2,08,749.5999999999999
824,평일,2,뚝섬,210,2,09,554.4
825,평일,2,뚝섬,210,2,10,434.4
826,평일,2,뚝섬,210,2,11,528.8
827,평일,2,뚝섬,210,2,12,515.9999999999999
828,평일,2,뚝섬,210,2,13,508.8
829,평일,2,뚝섬,210,2,14,516.8
830,평일,2,뚝섬,210,2,15,566.4000000000001
831,평일,2,뚝섬,210,2,16,482.4
832,평일,2,뚝섬,210,2,17,575.2
833,평일,2,뚝섬,210,2,18,943.1999999999999
834,평일,2,뚝섬,210,2,19,669.6
835,평일,2,뚝섬,210,2,20,607.1999999999999
836,평일,2,뚝섬,210,2,21,537.5999999999999
837,평일,2,뚝섬,210,2,22,635.2
838,평일,2,뚝섬,210,2,23,361.59999999999997
839,평일,2,뚝섬,210,2,24,100.0
840,평일,2,문래,235,1,05,419.20000000000005
841,평일,2,문래,235,1,06,518.4
842,평일,2,문래,235,1,07,1022.4000000000001
843,평일,2,문래,235,1,08,1789.6
844,평일,2,문래,235,1,09,991.1999999999998
845,평일,2,문래,235,1,10,767.2
846,평일,2,문래,235,1,11,730.4000000000001
847,평일,2,문래,235,1,12,736.0
848,평일,2,문래,235,1,13,778.4000000000001
849,평일,2,문래,235,1,14,708.8
850,평일,2,문래,235,1,15,644.8
851,평일,2,문래,235,1,16,719.2
852,평일,2,문래,235,1,17,769.6
853,평일,2,문래,235,1,18,1041.6
854,평일,2,문래,235,1,19,764.0
855,평일,2,문래,235,1,20,520.0
856,평일,2,문래,235,1,21,570.4
857,평일,2,문래,235,1,22,575.2
858,평일,2,문래,235,1,23,632.0
859,평일,2,문래,235,1,24,210.4
860,평일,2,문래,235,2,05,438.4
861,평일,2,문래,235,2,06,558.4
862,평일,2,문래,235,2,07,865.5999999999999
863,평일,2,문래,235,2,08,1119.2
864,평일,2,문래,235,2,09,456.0
865,평일,2,문래,235,2,10,386.4
866,평일,2,문래,235,2,11,488.8
867,평일,2,문래,235,2,12,505.6
868,평일,2,문래,235,2,13,602.4000000000001
869,평일,2,문래,235,2,14,590.4
870,평일,2,문래,235,2,15,657.5999999999999
871,평일,2,문래,235,2,16,805.6
872,평일,2,문래,235,2,17,1036.8000000000002
873,평일,2,문래,235,2,18,1537.6
874,평일,2,문래,235,2,19,1002.4000000000001
875,평일,2,문래,235,2,20,898.4
876,평일,2,문래,235,2,21,1044.0
877,평일,2,문래,235,2,22,1295.1999999999998
878,평일,2,문래,235,2,23,856.8000000000001
879,평일,2,문래,235,2,24,274.40000000000003
880,평일,2,방배,225,1,05,408.0
881,평일,2,방배,225,1,06,262.4
882,평일,2,방배,225,1,07,492.79999999999995
883,평일,2,방배,225,1,08,653.5999999999999
884,평일,2,방배,225,1,09,432.0
885,평일,2,방배,225,1,10,463.19999999999993
886,평일,2,방배,225,1,11,571.2
887,평일,2,방배,225,1,12,698.4
888,평일,2,방배,225,1,13,857.5999999999999
889,평일,2,방배,225,1,14,919.2
890,평일,2,방배,225,1,15,1237.6
891,평일,2,방배,225,1,16,1341.6000000000001
892,평일,2,방배,225,1,17,1692.8000000000002
893,평일,2,방배,225,1,18,2316.8
894,평일,2,방배,225,1,19,1629.6000000000001
895,평일,2,방배,225,1,20,1220.0
896,평일,2,방배,225,1,21,1775.2
897,평일,2,방배,225,1,22,1859.1999999999998
898,평일,2,방배,225,1,23,947.1999999999999
899,평일,2,방배,225,1,24,457.59999999999997
900,평일,2,방배,225,2,05,1313.6
901,평일,2,방배,225,2,06,829.5999999999999
902,평일,2,방배,225,2,07,1708.0
903,평일,2,방배,225,2,08,2421.6000000000004
904,평일,2,방배,225,2,09,1823.1999999999998
905,평일,2,방배,225,2,10,1145.6
906,평일,2,방배,225,2,11,929.6
907,평일,2,방배,225,2,12,879.1999999999999
908,평일,2,방배,225,2,13,1018.4000000000001
909,평일,2,방배,225,2,14,809.6
910,평일,2,방배,225,2,15,798.4000000000001
911,평일,2,방배,225,2,16,813.6000000000001
912,평일,2,방배,225,2,17,786.4
913,평일,2,방배,225,2,18,1005.6
914,평일,2,방배,225,2,19,740.0
915,평일,2,방배,225,2,20,568.8
916,평일,2,방배,225,2,21,597.6
917,평일,2,방배,225,2,22,632.0
918,평일,2,방배,225,2,23,496.0
919,평일,2,방배,225,2,24,217.60000000000002
920,평일,2,봉천,229,1,05,371.2
921,평일,2,봉천,229,1,06,318.4
922,평일,2,봉천,229,1,07,548.0
923,평일,2,봉천,229,1,08,780.0
924,평일,2,봉천,229,1,09,451.19999999999993
925,평일,2,봉천,229,1,10,367.2
926,평일,2,봉천,229,1,11,435.2
927,평일,2,봉천,229,1,12,574.4
928,평일,2,봉천,229,1,13,672.0
929,평일,2,봉천,229,1,14,753.6
930,평일,2,봉천,229,1,15,943.2
931,평일,2,봉천,229,1,16,1087.2
932,평일,2,봉천,229,1,17,1340.8
933,평일,2,봉천,229,1,18,1561.6
934,평일,2,봉천,229,1,19,1187.1999999999998
935,평일,2,봉천,229,1,20,876.8000000000001
936,평일,2,봉천,229,1,21,1196.0
937,평일,2,봉천,229,1,22,1446.4
938,평일,2,봉천,229,1,23,848.0000000000001
939,평일,2,봉천,229,1,24,375.20000000000005
940,평일,2,봉천,229,2,05,1078.4
941,평일,2,봉천,229,2,06,765.5999999999999
942,평일,2,봉천,229,2,07,1352.0
943,평일,2,봉천,229,2,08,1911.1999999999998
944,평일,2,봉천,229,2,09,1244.0
945,평일,2,봉천,229,2,10,874.4000000000001
946,평일,2,봉천,229,2,11,736.8
947,평일,2,봉천,229,2,12,692.0
948,평일,2,봉천,229,2,13,777.6
949,평일,2,봉천,229,2,14,607.2
950,평일,2,봉천,229,2,15,600.8
951,평일,2,봉천,229,2,16,644.0
952,평일,2,봉천,229,2,17,638.4000000000001
953,평일,2,봉천,229,2,18,870.4000000000001
954,평일,2,봉천,229,2,19,691.2
955,평일,2,봉천,229,2,20,504.0
956,평일,2,봉천,229,2,21,584.0
957,평일,2,봉천,229,2,22,567.2
958,평일,2,봉천,229,2,23,478.4000000000001
959,평일,2,봉천,229,2,24,215.20000000000002
960,평일,2,사당,226,1,05,382.4
961,평일,2,사당,226,1,06,294.4
962,평일,2,사당,226,1,07,472.8
963,평일,2,사당,226,1,08,705.6000000000001
964,평일,2,사당,226,1,09,447.2
965,평일,2,사당,226,1,10,469.59999999999997
966,평일,2,사당,226,1,11,520.0
967,평일,2,사당,226,1,12,643.2
968,평일,2,사당,226,1,13,797.5999999999999
969,평일,2,사당,226,1,14,867.2
970,평일,2,사당,226,1,15,1128.0
971,평일,2,사당,226,1,16,1244.0
972,평일,2,사당,226,1,17,1574.3999999999996
973,평일,2,사당,226,1,18,1982.4
974,평일,2,사당,226,1,19,1537.6
975,평일,2,사당,226,1,20,1124.8
976,평일,2,사당,226,1,21,1614.4
977,평일,2,사당,226,1,22,1820.0
978,평일,2,사당,226,1,23,1058.4
979,평일,2,사당,226,1,24,542.4
980,평일,2,사당,226,2,05,1329.6
981,평일,2,사당,226,2,06,859.2
982,평일,2,사당,226,2,07,1704.0
983,평일,2,사당,226,2,08,2544.8
984,평일,2,사당,226,2,09,1775.2
985,평일,2,사당,226,2,10,1160.8
986,평일,2,사당,226,2,11,939.1999999999999
987,평일,2,사당,226,2,12,896.0
988,평일,2,사당,226,2,13,1004.8000000000002
989,평일,2,사당,226,2,14,802.4000000000001
990,평일,2,사당,226,2,15,774.4000000000001
991,평일,2,사당,226,2,16,807.2
992,평일,2,사당,226,2,17,777.6
993,평일,2,사당,226,2,18,977.5999999999999
994,평일,2,사당,226,2,19,720.0
995,평일,2,사당,226,2,20,541.6
996,평일,2,사당,226,2,21,596.8
997,평일,2,사당,226,2,22,618.4000000000001
998,평일,2,사당,226,2,23,484.0
999,평일,2,사당,226,2,24,195.20000000000002
1000,평일,2,삼성,219,1,05,280.0
1001,평일,2,삼성,219,1,06,292.0
1002,평일,2,삼성,219,1,07,731.2
1003,평일,2,삼성,219,1,08,1301.6
1004,평일,2,삼성,219,1,09,796.8
1005,평일,2,삼성,219,1,10,531.2
1006,평일,2,삼성,219,1,11,541.6
1007,평일,2,삼성,219,1,12,588.8
1008,평일,2,삼성,219,1,13,678.4
1009,평일,2,삼성,219,1,14,636.0
1010,평일,2,삼성,219,1,15,749.5999999999999
1011,평일,2,삼성,219,1,16,756.0
1012,평일,2,삼성,219,1,17,899.2
1013,평일,2,삼성,219,1,18,1084.8
1014,평일,2,삼성,219,1,19,712.0
1015,평일,2,삼성,219,1,20,542.4000000000001
1016,평일,2,삼성,219,1,21,744.8
1017,평일,2,삼성,219,1,22,656.0
1018,평일,2,삼성,219,1,23,322.40000000000003
1019,평일,2,삼성,219,1,24,168.00000000000003
1020,평일,2,삼성,219,2,05,182.40000000000003
1021,평일,2,삼성,219,2,06,273.6
1022,평일,2,삼성,219,2,07,407.2
1023,평일,2,삼성,219,2,08,456.8
1024,평일,2,삼성,219,2,09,371.20000000000005
1025,평일,2,삼성,219,2,10,312.8
1026,평일,2,삼성,219,2,11,409.6
1027,평일,2,삼성,219,2,12,485.6
1028,평일,2,삼성,219,2,13,516.0
1029,평일,2,삼성,219,2,14,552.8
1030,평일,2,삼성,219,2,15,646.4000000000001
1031,평일,2,삼성,219,2,16,758.4000000000001
1032,평일,2,삼성,219,2,17,795.2
1033,평일,2,삼성,219,2,18,1360.8000000000002
1034,평일,2,삼성,219,2,19,1039.2
1035,평일,2,삼성,219,2,20,803.2
1036,평일,2,삼성,219,2,21,992.8
1037,평일,2,삼성,219,2,22,1072.8
1038,평일,2,삼성,219,2,23,695.2
1039,평일,2,삼성,219,2,24,245.60000000000002
1040,평일,2,상왕십리,207,1,05,360.0
1041,평일,2,상왕십리,207,1,06,420.8
1042,평일,2,상왕십리,207,1,07,750.4
1043,평일,2,상왕십리,207,1,08,1232.8
1044,평일,2,상왕십리,207,1,09,668.0
1045,평일,2,상왕십리,207,1,10,496.0000000000001
1046,평일,2,상왕십리,207,1,11,622.4
1047,평일,2,상왕십리,207,1,12,699.2
1048,평일,2,상왕십리,207,1,13,756.0
1049,평일,2,상왕십리,207,1,14,755.2
1050,평일,2,상왕십리,207,1,15,816.8000000000001
1051,평일,2,상왕십리,207,1,16,883.2
1052,평일,2,상왕십리,207,1,17,994.4
1053,평일,2,상왕십리,207,1,18,1194.4
1054,평일,2,상왕십리,207,1,19,779.2
1055,평일,2,상왕십리,207,1,20,477.59999999999997
